Original_ID,Allele,Strong Binder,Weak Binder,None,binder_type
CD19_l112_int_3043,HLA-A6601,3,3,98,de novo
CD19_l112_int_3043,HLA-A6801,0,2,102,de novo
CD19_l112_int_3043,HLA-A6802,1,2,101,de novo
CD19_l112_int_3043,HLA-A6823,0,5,99,de novo
CD19_l112_int_3043,HLA-A6901,3,6,95,de novo
CD19_l112_int_3043,HLA-A8001,1,3,100,de novo
CD19_l112_int_3043,HLA-B0702,1,2,101,de novo
CD19_l112_int_3043,HLA-B0801,1,3,100,de novo
CD19_l112_int_3043,HLA-B0802,2,4,98,de novo
CD19_l112_int_3043,HLA-B0803,3,8,93,de novo
CD19_l112_int_3043,HLA-B1402,1,6,97,de novo
CD19_l112_int_3043,HLA-B1501,0,2,102,de novo
CD19_l112_int_3043,HLA-B1502,1,3,100,de novo
CD19_l112_int_3043,HLA-B1503,0,3,101,de novo
CD19_l112_int_3043,HLA-B1509,0,6,98,de novo
CD19_l112_int_3043,HLA-B1517,1,5,98,de novo
CD19_l112_int_3043,HLA-B1801,0,2,102,de novo
CD19_l112_int_3043,HLA-B2705,0,0,104,de novo
CD19_l112_int_3043,HLA-B2720,2,2,100,de novo
CD19_l112_int_3043,HLA-B3501,1,3,100,de novo
CD19_l112_int_3043,HLA-B3503,2,1,101,de novo
CD19_l112_int_3043,HLA-B3801,0,2,102,de novo
CD19_l112_int_3043,HLA-B3901,1,2,101,de novo
CD19_l112_int_3043,HLA-B4001,1,0,103,de novo
CD19_l112_int_3043,HLA-B4002,0,1,103,de novo
CD19_l112_int_3043,HLA-B4013,1,2,101,de novo
CD19_l112_int_3043,HLA-B4201,0,6,98,de novo
CD19_l112_int_3043,HLA-B4402,0,2,102,de novo
CD19_l112_int_3043,HLA-B4403,0,0,104,de novo
CD19_l112_int_3043,HLA-B4501,0,2,102,de novo
CD19_l112_int_3043,HLA-B4601,0,5,99,de novo
CD19_l112_int_3043,HLA-B4801,1,4,99,de novo
CD19_l112_int_3043,HLA-B5101,1,3,100,de novo
CD19_l112_int_3043,HLA-B5301,0,1,103,de novo
CD19_l112_int_3043,HLA-B5401,0,4,100,de novo
CD19_l112_int_3043,HLA-B5701,0,1,103,de novo
CD19_l112_int_3043,HLA-B5801,0,1,103,de novo
CD19_l112_int_3043,HLA-B5802,0,1,103,de novo
CD19_l112_int_3043,HLA-B7301,0,3,101,de novo
CD19_l112_int_3043,HLA-B8301,2,7,95,de novo
CD19_l112_int_3043,HLA-C0303,3,5,96,de novo
CD19_l112_int_3043,HLA-C0401,1,12,91,de novo
CD19_l112_int_3043,HLA-C0501,4,2,98,de novo
CD19_l112_int_3043,HLA-C0602,1,4,99,de novo
CD19_l112_int_3043,HLA-C0701,2,3,99,de novo
CD19_l112_int_3043,HLA-C0702,1,4,99,de novo
CD19_l112_int_3043,HLA-C0802,4,2,98,de novo
CD19_l112_int_3043,HLA-C1203,1,8,95,de novo
CD19_l112_int_3043,HLA-C1402,1,7,96,de novo
CD19_l112_int_3043,HLA-C1502,4,4,96,de novo
CD19_l112_int_3137,HLA-A0101,3,2,99,de novo
CD19_l112_int_3137,HLA-A0201,2,2,100,de novo
CD19_l112_int_3137,HLA-A0202,3,2,99,de novo
CD19_l112_int_3137,HLA-A0203,1,3,100,de novo
CD19_l112_int_3137,HLA-A0205,0,2,102,de novo
CD19_l112_int_3137,HLA-A0206,1,6,97,de novo
CD19_l112_int_3137,HLA-A0207,1,1,102,de novo
CD19_l112_int_3137,HLA-A0211,3,6,95,de novo
CD19_l112_int_3137,HLA-A0212,3,2,99,de novo
CD19_l112_int_3137,HLA-A0216,3,4,97,de novo
CD19_l112_int_3137,HLA-A0217,1,4,99,de novo
CD19_l112_int_3137,HLA-A0219,2,3,99,de novo
CD19_l112_int_3137,HLA-A0250,3,6,95,de novo
CD19_l112_int_3137,HLA-A0301,0,0,104,de novo
CD19_l112_int_3137,HLA-A1101,0,0,104,de novo
CD19_l112_int_3137,HLA-A2301,0,1,103,de novo
CD19_l112_int_3137,HLA-A2402,0,1,103,de novo
CD19_l112_int_3137,HLA-A2403,1,3,100,de novo
CD19_l112_int_3137,HLA-A2501,1,9,94,de novo
CD19_l112_int_3137,HLA-A2601,1,4,99,de novo
CD19_l112_int_3137,HLA-A2602,2,5,97,de novo
CD19_l112_int_3137,HLA-A2603,3,6,95,de novo
CD19_l112_int_3137,HLA-A2902,1,2,101,de novo
CD19_l112_int_3137,HLA-A3001,0,3,101,de novo
CD19_l112_int_3137,HLA-A3002,2,3,99,de novo
CD19_l112_int_3137,HLA-A3101,0,0,104,de novo
CD19_l112_int_3137,HLA-A3201,0,3,101,de novo
CD19_l112_int_3137,HLA-A3207,2,8,94,de novo
CD19_l112_int_3137,HLA-A3215,1,3,100,de novo
CD19_l112_int_3137,HLA-A3301,0,1,103,de novo
CD19_l112_int_3137,HLA-A6601,3,3,98,de novo
CD19_l112_int_3137,HLA-A6801,0,2,102,de novo
CD19_l112_int_3137,HLA-A6802,0,1,103,de novo
CD19_l112_int_3137,HLA-A6823,1,5,98,de novo
CD19_l112_int_3137,HLA-A6901,1,8,95,de novo
CD19_l112_int_3137,HLA-A8001,2,4,98,de novo
CD19_l112_int_3137,HLA-B0702,0,3,101,de novo
CD19_l112_int_3137,HLA-B0801,2,1,101,de novo
CD19_l112_int_3137,HLA-B0802,1,8,95,de novo
CD19_l112_int_3137,HLA-B0803,4,6,94,de novo
CD19_l112_int_3137,HLA-B1402,1,3,100,de novo
CD19_l112_int_3137,HLA-B1501,0,4,100,de novo
CD19_l112_int_3137,HLA-B1502,1,3,100,de novo
CD19_l112_int_3137,HLA-B1503,1,4,99,de novo
CD19_l112_int_3137,HLA-B1509,1,2,101,de novo
CD19_l112_int_3137,HLA-B1517,2,5,97,de novo
CD19_l112_int_3137,HLA-B1801,1,1,102,de novo
CD19_l112_int_3137,HLA-B2705,0,0,104,de novo
CD19_l112_int_3137,HLA-B2720,0,3,101,de novo
CD19_l112_int_3137,HLA-B3501,0,4,100,de novo
CD19_l112_int_3137,HLA-B3503,1,2,101,de novo
CD19_l112_int_3137,HLA-B3801,0,1,103,de novo
CD19_l112_int_3137,HLA-B3901,1,4,99,de novo
CD19_l112_int_3137,HLA-B4001,1,0,103,de novo
CD19_l112_int_3137,HLA-B4002,1,0,103,de novo
CD19_l112_int_3137,HLA-B4013,0,5,99,de novo
CD19_l112_int_3137,HLA-B4201,1,5,98,de novo
CD19_l112_int_3137,HLA-B4402,0,2,102,de novo
CD19_l112_int_3137,HLA-B4403,0,1,103,de novo
CD19_l112_int_3137,HLA-B4501,0,2,102,de novo
CD19_l112_int_3137,HLA-B4601,0,4,100,de novo
CD19_l112_int_3137,HLA-B4801,1,3,100,de novo
CD19_l112_int_3137,HLA-B5101,1,1,102,de novo
CD19_l112_int_3137,HLA-B5301,0,1,103,de novo
CD19_l112_int_3137,HLA-B5401,0,3,101,de novo
CD19_l112_int_3137,HLA-B5701,0,3,101,de novo
CD19_l112_int_3137,HLA-B5801,0,5,99,de novo
CD19_l112_int_3137,HLA-B5802,1,2,101,de novo
CD19_l112_int_3137,HLA-B7301,0,3,101,de novo
CD19_l112_int_3137,HLA-B8301,2,6,96,de novo
CD19_l112_int_3137,HLA-C0303,3,6,95,de novo
CD19_l112_int_3137,HLA-C0401,0,9,95,de novo
CD19_l112_int_3137,HLA-C0501,3,2,99,de novo
CD19_l112_int_3137,HLA-C0602,0,6,98,de novo
CD19_l112_int_3137,HLA-C0701,2,4,98,de novo
CD19_l112_int_3137,HLA-C0702,2,2,100,de novo
CD19_l112_int_3137,HLA-C0802,2,4,98,de novo
CD19_l112_int_3137,HLA-C1203,2,5,97,de novo
CD19_l112_int_3137,HLA-C1402,2,5,97,de novo
CD19_l112_int_3137,HLA-C1502,3,3,98,de novo
CD19_l112_int_3265,HLA-A0101,0,2,102,de novo
CD19_l112_int_3265,HLA-A0201,0,2,102,de novo
CD19_l112_int_3265,HLA-A0202,2,0,102,de novo
CD19_l112_int_3265,HLA-A0203,0,2,102,de novo
CD19_l112_int_3265,HLA-A0205,0,1,103,de novo
CD19_l112_int_3265,HLA-A0206,0,4,100,de novo
CD19_l112_int_3265,HLA-A0207,1,1,102,de novo
CD19_l112_int_3265,HLA-A0211,2,5,97,de novo
CD19_l112_int_3265,HLA-A0212,2,3,99,de novo
CD19_l112_int_3265,HLA-A0216,1,7,96,de novo
CD19_l112_int_3265,HLA-A0217,0,2,102,de novo
CD19_l112_int_3265,HLA-A0219,1,3,100,de novo
CD19_l112_int_3265,HLA-A0250,2,4,98,de novo
CD19_l112_int_3265,HLA-A0301,0,0,104,de novo
CD19_l112_int_3265,HLA-A1101,0,0,104,de novo
CD19_l112_int_3265,HLA-A2301,0,1,103,de novo
CD19_l112_int_3265,HLA-A2402,0,1,103,de novo
CD19_l112_int_3265,HLA-A2403,1,1,102,de novo
CD19_l112_int_3265,HLA-A2501,0,8,96,de novo
CD19_l112_int_3265,HLA-A2601,0,6,98,de novo
CD19_l112_int_3265,HLA-A2602,2,5,97,de novo
CD19_l112_int_3265,HLA-A2603,4,4,96,de novo
CD19_l112_int_3265,HLA-A2902,1,0,103,de novo
CD19_l112_int_3265,HLA-A3001,1,2,101,de novo
CD19_l112_int_3265,HLA-A3002,1,2,101,de novo
CD19_l112_int_3265,HLA-A3101,0,0,104,de novo
CD19_l112_int_3265,HLA-A3201,0,2,102,de novo
CD19_l112_int_3265,HLA-A3207,1,5,98,de novo
CD19_l112_int_3265,HLA-A3215,0,2,102,de novo
CD19_l112_int_3265,HLA-A3301,0,1,103,de novo
CD19_l112_int_3265,HLA-A6601,2,3,99,de novo
CD19_l112_int_3265,HLA-A6801,0,2,102,de novo
CD19_l112_int_3265,HLA-A6802,0,0,104,de novo
CD19_l112_int_3265,HLA-A6823,0,2,102,de novo
CD19_l112_int_3265,HLA-A6901,1,3,100,de novo
CD19_l112_int_3265,HLA-A8001,1,3,100,de novo
CD19_l112_int_3265,HLA-B0702,1,2,101,de novo
CD19_l112_int_3265,HLA-B0801,2,1,101,de novo
CD19_l112_int_3265,HLA-B0802,1,5,98,de novo
CD19_l112_int_3265,HLA-B0803,2,6,96,de novo
CD19_l112_int_3265,HLA-B1402,1,3,100,de novo
CD19_l112_int_3265,HLA-B1501,0,1,103,de novo
CD19_l112_int_3265,HLA-B1502,0,3,101,de novo
CD19_l112_int_3265,HLA-B1503,1,1,102,de novo
CD19_l112_int_3265,HLA-B1509,1,3,100,de novo
CD19_l112_int_3265,HLA-B1517,0,4,100,de novo
CD19_l112_int_3265,HLA-B1801,0,0,104,de novo
CD19_l112_int_3265,HLA-B2705,0,0,104,de novo
CD19_l112_int_3265,HLA-B2720,1,3,100,de novo
CD19_l112_int_3265,HLA-B3501,0,2,102,de novo
CD19_l112_int_3265,HLA-B3503,1,1,102,de novo
CD19_l112_int_3265,HLA-B3801,0,1,103,de novo
CD19_l112_int_3265,HLA-B3901,0,3,101,de novo
CD19_l112_int_3265,HLA-B4001,1,0,103,de novo
CD19_l112_int_3265,HLA-B4002,0,2,102,de novo
CD19_l112_int_3265,HLA-B4013,1,1,102,de novo
CD19_l112_int_3265,HLA-B4201,1,4,99,de novo
CD19_l112_int_3265,HLA-B4402,0,2,102,de novo
CD19_l112_int_3265,HLA-B4403,0,1,103,de novo
CD19_l112_int_3265,HLA-B4501,0,1,103,de novo
CD19_l112_int_3265,HLA-B4601,0,2,102,de novo
CD19_l112_int_3265,HLA-B4801,1,3,100,de novo
CD19_l112_int_3265,HLA-B5101,1,1,102,de novo
CD19_l112_int_3265,HLA-B5301,0,1,103,de novo
CD19_l112_int_3265,HLA-B5401,0,3,101,de novo
CD19_l112_int_3265,HLA-B5701,0,1,103,de novo
CD19_l112_int_3265,HLA-B5801,0,1,103,de novo
CD19_l112_int_3265,HLA-B5802,0,1,103,de novo
CD19_l112_int_3265,HLA-B7301,0,3,101,de novo
CD19_l112_int_3265,HLA-B8301,2,4,98,de novo
CD19_l112_int_3265,HLA-C0303,2,4,98,de novo
CD19_l112_int_3265,HLA-C0401,0,6,98,de novo
CD19_l112_int_3265,HLA-C0501,2,4,98,de novo
CD19_l112_int_3265,HLA-C0602,0,4,100,de novo
CD19_l112_int_3265,HLA-C0701,2,4,98,de novo
CD19_l112_int_3265,HLA-C0702,1,2,101,de novo
CD19_l112_int_3265,HLA-C0802,3,2,99,de novo
CD19_l112_int_3265,HLA-C1203,1,4,99,de novo
CD19_l112_int_3265,HLA-C1402,1,3,100,de novo
CD19_l112_int_3265,HLA-C1502,1,6,97,de novo
CD19_FMC63,HLA-A0101,1,4,232,scFV
CD19_FMC63,HLA-A0201,0,2,235,scFV
CD19_FMC63,HLA-A0202,1,5,231,scFV
CD19_FMC63,HLA-A0203,2,5,230,scFV
CD19_FMC63,HLA-A0205,0,3,234,scFV
CD19_FMC63,HLA-A0206,0,2,235,scFV
CD19_FMC63,HLA-A0207,0,3,234,scFV
CD19_FMC63,HLA-A0211,2,10,225,scFV
CD19_FMC63,HLA-A0212,2,8,227,scFV
CD19_FMC63,HLA-A0216,1,12,224,scFV
CD19_FMC63,HLA-A0217,1,4,232,scFV
CD19_FMC63,HLA-A0219,0,5,232,scFV
CD19_FMC63,HLA-A0250,4,11,222,scFV
CD19_FMC63,HLA-A0301,1,5,231,scFV
CD19_FMC63,HLA-A1101,1,4,232,scFV
CD19_FMC63,HLA-A2301,2,2,233,scFV
CD19_FMC63,HLA-A2402,1,6,230,scFV
CD19_FMC63,HLA-A2403,4,10,223,scFV
CD19_FMC63,HLA-A2501,5,13,219,scFV
CD19_FMC63,HLA-A2601,2,6,229,scFV
CD19_FMC63,HLA-A2602,2,14,221,scFV
CD19_FMC63,HLA-A2603,5,12,220,scFV
CD19_FMC63,HLA-A2902,7,6,224,scFV
CD19_FMC63,HLA-A3001,5,6,226,scFV
CD19_FMC63,HLA-A3002,6,9,222,scFV
CD19_FMC63,HLA-A3101,3,6,228,scFV
CD19_FMC63,HLA-A3201,0,12,225,scFV
CD19_FMC63,HLA-A3207,6,15,216,scFV
CD19_FMC63,HLA-A3215,4,8,225,scFV
CD19_FMC63,HLA-A3301,1,4,232,scFV
CD19_FMC63,HLA-A6601,6,12,219,scFV
CD19_FMC63,HLA-A6801,2,2,233,scFV
CD19_FMC63,HLA-A6802,4,5,228,scFV
CD19_FMC63,HLA-A6823,6,21,210,scFV
CD19_FMC63,HLA-A6901,3,8,226,scFV
CD19_FMC63,HLA-A8001,7,6,224,scFV
CD19_FMC63,HLA-B0702,0,7,230,scFV
CD19_FMC63,HLA-B0801,2,3,232,scFV
CD19_FMC63,HLA-B0802,2,13,222,scFV
CD19_FMC63,HLA-B0803,3,9,225,scFV
CD19_FMC63,HLA-B1402,3,11,223,scFV
CD19_FMC63,HLA-B1501,1,6,230,scFV
CD19_FMC63,HLA-B1502,8,11,218,scFV
CD19_FMC63,HLA-B1503,4,17,216,scFV
CD19_FMC63,HLA-B1509,1,17,219,scFV
CD19_FMC63,HLA-B1517,2,18,217,scFV
CD19_FMC63,HLA-B1801,1,4,232,scFV
CD19_FMC63,HLA-B2705,0,1,236,scFV
CD19_FMC63,HLA-B2720,3,13,221,scFV
CD19_FMC63,HLA-B3501,3,8,226,scFV
CD19_FMC63,HLA-B3503,1,7,229,scFV
CD19_FMC63,HLA-B3801,0,7,230,scFV
CD19_FMC63,HLA-B3901,3,10,224,scFV
CD19_FMC63,HLA-B4001,0,6,231,scFV
CD19_FMC63,HLA-B4002,0,3,234,scFV
CD19_FMC63,HLA-B4013,2,8,227,scFV
CD19_FMC63,HLA-B4201,3,7,227,scFV
CD19_FMC63,HLA-B4402,2,2,233,scFV
CD19_FMC63,HLA-B4403,0,4,233,scFV
CD19_FMC63,HLA-B4501,2,2,233,scFV
CD19_FMC63,HLA-B4601,1,4,232,scFV
CD19_FMC63,HLA-B4801,2,6,229,scFV
CD19_FMC63,HLA-B5101,2,0,235,scFV
CD19_FMC63,HLA-B5301,1,3,233,scFV
CD19_FMC63,HLA-B5401,1,1,235,scFV
CD19_FMC63,HLA-B5701,0,4,233,scFV
CD19_FMC63,HLA-B5801,2,5,230,scFV
CD19_FMC63,HLA-B5802,0,4,233,scFV
CD19_FMC63,HLA-B7301,5,7,225,scFV
CD19_FMC63,HLA-B8301,1,17,219,scFV
CD19_FMC63,HLA-C0303,4,8,225,scFV
CD19_FMC63,HLA-C0401,4,13,220,scFV
CD19_FMC63,HLA-C0501,3,10,224,scFV
CD19_FMC63,HLA-C0602,3,7,227,scFV
CD19_FMC63,HLA-C0701,6,9,222,scFV
CD19_FMC63,HLA-C0702,5,7,225,scFV
CD19_FMC63,HLA-C0802,2,12,223,scFV
CD19_FMC63,HLA-C1203,6,12,219,scFV
CD19_FMC63,HLA-C1402,10,15,212,scFV
CD19_FMC63,HLA-C1502,4,10,223,scFV
